final_pos_error,is_crash,total_reward,jitter_norm,start_yaw_rad,truncation_reason,disturbance_fired,disturbance_type,disturbance_level,disturbance_magnitude,recovered,recovery_time_steps,wind_steady_state_error_mean,peak_tilt_rad,peak_tilt_deg,disturbance_type_forced,disturbance_level_forced,episode_in_bucket
0.031971778720617294,False,-8.255860392972831,0.1756538828360192,-0.1449394008453502,timeout,True,kick,1,0.42107093717735455,True,0.0,,0.2056654691696167,11.783763374996989,kick,1,0
0.028436079621315002,False,-20.39946028568316,0.3950858097752743,-0.24530006238904797,timeout,True,kick,1,0.3822502078349957,True,0.0,,0.44694116711616516,25.607842566407477,kick,1,1
0.017441971227526665,False,-18.97376752025913,0.4165172024643316,0.14532280790629593,timeout,True,kick,1,0.3999369620443646,True,0.0,,0.31559130549430847,18.082049855847703,kick,1,2
0.020837144926190376,False,-12.8719997717999,0.23238968212664385,-0.11041776930923183,timeout,True,kick,1,0.3525999452191442,True,0.0,,0.32858210802078247,18.826368013102552,kick,1,3
0.03667135164141655,False,-7.221226959277415,0.1406538677362322,-0.21365071068740668,timeout,True,kick,1,0.3829967344424711,True,0.0,,0.1975846290588379,11.320765341729334,kick,1,4
0.03479590266942978,False,-16.098329635141408,0.33778278756863,-0.22972066872834665,timeout,True,kick,1,0.4861369436785017,True,0.0,,0.30636200308799744,17.553249780116147,kick,1,5
0.014071330428123474,False,-12.631065983572045,0.2943241690019824,-0.2351687680760041,timeout,True,kick,1,0.4050386172528233,True,0.0,,0.2787492871284485,15.97115769474046,kick,1,6
0.017008760944008827,False,-12.96759674342349,0.27005059361933986,-0.2605599708574748,timeout,True,kick,1,0.31971961532682047,True,0.0,,0.3603898584842682,20.64881787046557,kick,1,7
0.0037538097240030766,False,-14.709931172188377,0.3438433109332942,-0.22056364679665602,timeout,True,kick,1,0.3695184346918085,True,0.0,,0.23963920772075653,13.730315208258201,kick,1,8
0.03464682027697563,False,-15.699177635880178,0.31622942037549273,-0.0048165446379982435,timeout,True,kick,1,0.4646149799437156,True,0.0,,0.22392712533473969,12.830079200177595,kick,1,9
0.03170337900519371,False,-12.210104853063816,0.2649475772734542,0.03287066886753659,timeout,True,kick,1,0.3561084892685418,True,0.0,,0.23572474718093872,13.50603314025614,kick,1,10
0.025829723104834557,False,-14.974385981103394,0.2896113780456323,0.1120797657013835,timeout,True,kick,1,0.33099831169137667,True,0.0,,0.30389541387557983,17.41192462845212,kick,1,11
0.01757012866437435,False,-13.681740269446754,0.2548676551498171,0.26032311509632106,timeout,True,kick,1,0.41920983413662916,True,0.0,,0.25370484590530396,14.536216912390822,kick,1,12
0.019714990630745888,False,-17.68200634237378,0.41860481465739013,-0.22563875360368588,timeout,True,kick,1,0.4760754160017074,True,0.0,,0.36656033992767334,21.00236041473648,kick,1,13
0.024802803993225098,False,-10.45999159084633,0.20551131324584332,0.12275669503889619,timeout,True,kick,1,0.31393274479017924,True,0.0,,0.2498341202735901,14.314440670040508,kick,1,14
0.006159673910588026,False,-18.592074886457983,0.41353837347096,0.038977277346257,timeout,True,kick,1,0.3235917402749284,True,0.0,,0.3299999237060547,18.907602867996097,kick,1,15
0.026181666180491447,False,-14.526666665277434,0.30829835088905083,0.07215752527970754,timeout,True,kick,1,0.3344071362050383,True,0.0,,0.32128119468688965,18.408056492479705,kick,1,16
0.017520947381854057,False,-15.989094581147647,0.41644956478265954,-0.11726351267678164,timeout,True,kick,1,0.42693140322003653,True,0.0,,0.34410542249679565,19.715788416632442,kick,1,17
0.018404265865683556,False,-10.456594321019953,0.2294285886500271,-0.2449832874720769,timeout,True,kick,1,0.43886177681830074,True,0.0,,0.3548045754432678,20.328804724830256,kick,1,18
0.019858114421367645,False,-18.12956777323037,0.39978849033776465,-0.034069506981144915,timeout,True,kick,1,0.4167889075727539,True,0.0,,0.28331226110458374,16.232596845601037,kick,1,19
0.016994934529066086,False,-11.636884086802594,0.2635348854399095,0.25559681176573473,timeout,True,kick,1,0.4013007760897383,True,0.0,,0.2814866006374359,16.127994206009586,kick,1,20
0.022635363042354584,False,-13.796756032835688,0.28906667776043565,0.15830235519790853,timeout,True,kick,1,0.34375361851318054,True,0.0,,0.23104412853717804,13.237853446458404,kick,1,21
0.01562696322798729,False,-16.354955714512606,0.3813567395755843,-0.17333288122933926,timeout,True,kick,1,0.45606446102010545,True,0.0,,0.24392199516296387,13.975700853248311,kick,1,22
0.009440810419619083,False,-15.724523411849527,0.3912901918998407,-0.0188803846739449,timeout,True,kick,1,0.3598439970874398,True,0.0,,0.2265121191740036,12.978188437234737,kick,1,23
0.03287128731608391,False,-13.060245705773106,0.2379648258013882,0.2508668764799212,timeout,True,kick,1,0.4691779841977338,True,0.0,,0.2990072965621948,17.131856136630333,kick,1,24
0.025718847289681435,False,-11.614880663231009,0.2739849405154215,0.1581458023854051,timeout,True,kick,1,0.3894424041317299,True,0.0,,0.28584057092666626,16.37745832770784,kick,1,25
0.03677182272076607,False,-18.121781781762834,0.3997007742205341,0.14985131704543042,timeout,True,kick,1,0.41140370095855433,True,0.0,,0.31683915853500366,18.153546568532104,kick,1,26
0.024766329675912857,False,-14.669844336733211,0.3036865070027456,0.21352177102277853,timeout,True,kick,1,0.41002025185190816,True,0.0,,0.3201592266559601,18.34377245955884,kick,1,27
0.011630534194409847,False,-16.31677860463037,0.3892515606486941,-0.17741289064656066,timeout,True,kick,1,0.4527565857698285,True,0.0,,0.2794705927371979,16.012485461860916,kick,1,28
0.030449504032731056,False,-10.26217227914371,0.21220652153324032,-0.1299605663934032,timeout,True,kick,1,0.30956698955577405,True,0.0,,0.2889707684516907,16.556805434934034,kick,1,29
0.024569528177380562,False,-16.106962675051765,0.3228735499282355,0.2504485126609785,timeout,True,kick,1,0.40314807198415253,True,0.0,,0.2925358712673187,16.761070779799727,kick,1,30
0.019077202305197716,False,-12.011750355036924,0.2773711209846322,-0.011723110170461626,timeout,True,kick,1,0.3446765097175952,True,0.0,,0.2815536558628082,16.13183618741772,kick,1,31
0.022361047565937042,False,-13.514280246905974,0.29091323168422784,-0.22211944308829978,timeout,True,kick,1,0.3145886233335228,True,0.0,,0.33334827423095703,19.099449221403415,kick,1,32
0.038007114082574844,False,-13.391669306545527,0.3100614702292579,0.10279353354265724,timeout,True,kick,1,0.4379400536016572,True,0.0,,0.31745630502700806,18.18890645786526,kick,1,33
0.02623811364173889,False,-15.565478227641428,0.3614969453843849,-0.0326493690124203,timeout,True,kick,1,0.4063026293159523,True,0.0,,0.24126620590686798,13.823535337597828,kick,1,34
0.018430937081575394,False,-11.413743252940474,0.17976633366803027,0.18390374962333766,timeout,True,kick,1,0.4459047101475448,True,0.0,,0.31336161494255066,17.954297997611786,kick,1,35
0.014409913681447506,False,-14.587976970574823,0.2879744272072971,0.23846296859017196,timeout,True,kick,1,0.4328049196768313,True,0.0,,0.1964195817708969,11.254013049197154,kick,1,36
0.015839237719774246,False,-14.639005316868428,0.30731152313330995,0.22615185995735182,timeout,True,kick,1,0.32938477452452797,True,0.0,,0.25820037722587585,14.793791883728465,kick,1,37
0.03484479710459709,False,-20.652370678931476,0.4363354994222957,0.0014738343424855471,timeout,True,kick,1,0.41112275380176877,True,0.0,,0.25939369201660156,14.862163784867585,kick,1,38
0.010336842387914658,False,-11.423805024614564,0.2519855526821179,0.15399364888201617,timeout,True,kick,1,0.3139582775087322,True,0.0,,0.30534735321998596,17.495114624995583,kick,1,39
0.019999148324131966,False,-16.721778083723034,0.3440207069085884,-0.042821792355195454,timeout,True,kick,2,0.6560808038127037,True,0.0,,0.32999128103256226,18.90710767928127,kick,2,0
0.011613104492425919,False,-14.949103906732043,0.29376447931753547,0.22053880421476907,timeout,True,kick,2,0.7088285510568042,True,0.0,,0.4651801884174347,26.65286150941943,kick,2,1
0.017460040748119354,False,-16.488840336380527,0.23627773414239392,0.07477926813308344,timeout,True,kick,2,0.7750830841582667,True,0.0,,0.31825676560401917,18.234769470594603,kick,2,2
0.01848183572292328,False,-19.821660374924537,0.4189415697813427,-0.13031265083910543,timeout,True,kick,2,0.6537370939170677,True,0.0,,0.2776009440422058,15.905362482465728,kick,2,3
0.040282171219587326,False,-18.075614381083284,0.42223449974721383,-0.0998402478472801,timeout,True,kick,2,0.7380818284361521,True,0.0,,0.2731188237667084,15.648555907409712,kick,2,4
0.02554449997842312,False,-14.937792397774752,0.3126626953642481,0.15842061006726788,timeout,True,kick,2,0.5677948706380423,True,0.0,,0.30352774262428284,17.39085861750451,kick,2,5
0.036921869963407516,False,-13.456731936037544,0.301796841534831,-0.15491375986980632,timeout,True,kick,2,0.6804531948071392,True,0.0,,0.26200151443481445,15.011581003150784,kick,2,6
0.375021368265152,True,-14.420776328481727,0.31129980427446435,0.058913220037065006,tilt,True,kick,2,0.5439858494982694,False,,,0.5499025583267212,31.50709573556771,kick,2,7
0.0378556102514267,False,-18.97545495033264,0.38654949894694424,-0.06344123318671377,timeout,True,kick,2,0.6982907210930853,True,0.0,,0.2574623227119446,14.751504475029623,kick,2,8
0.02698083408176899,False,-14.471645321641116,0.33127080720566543,-0.13081856922722299,timeout,True,kick,2,0.6095955108706662,True,0.0,,0.28216078877449036,16.16662234086059,kick,2,9
0.045828141272068024,False,-14.54493286414072,0.23630632615895616,-0.09572034779803368,timeout,True,kick,2,0.7142832176381586,True,0.0,,0.45220115780830383,25.90921783334512,kick,2,10
0.02594604715704918,False,-12.216587977027517,0.2009564413007063,-0.03313410824739302,timeout,True,kick,2,0.765576000718542,True,0.0,,0.33521053194999695,19.206148729070062,kick,2,11
0.0390164814889431,False,-13.916465325457978,0.34285910070351255,-0.12454360194708652,timeout,True,kick,2,0.5136699164759785,True,0.0,,0.19050700962543488,10.915247619195569,kick,2,12
0.025542346760630608,False,-15.409609059030185,0.31650437675144966,-0.004197439505588485,timeout,True,kick,2,0.7519676629418066,True,0.0,,0.45673930644989014,26.169234597311043,kick,2,13
0.03033401444554329,False,-11.193015761133289,0.2544791944705519,-0.23112734825466014,timeout,True,kick,2,0.5153566418869376,True,0.0,,0.221896693110466,12.713744003139354,kick,2,14
0.03147650137543678,False,-16.116554990718125,0.25692581755760413,0.2544265344770737,timeout,True,kick,2,0.7747311030806318,True,0.0,,0.35717082023620605,20.464380564760425,kick,2,15
0.010719471611082554,False,-21.11980470077136,0.42702690335840016,-0.2512331651205045,timeout,True,kick,2,0.703369953297214,True,14.0,,0.424513578414917,24.322836389170668,kick,2,16
0.01710520312190056,False,-20.07785337699575,0.4471953465571875,0.05963497436593734,timeout,True,kick,2,0.7056801346380157,True,0.0,,0.23611178994178772,13.528209056943878,kick,2,17
0.020487096160650253,False,-19.671886557266102,0.39140613718126877,-0.09316646747056748,timeout,True,kick,2,0.6947445938255117,True,0.0,,0.2919560372829437,16.727848739676787,kick,2,18
0.01769452914595604,False,-14.157442863425233,0.3039852516378562,-0.02191633667160292,timeout,True,kick,2,0.601366594075724,True,0.0,,0.25578275322914124,14.655272232266022,kick,2,19
0.005913522560149431,False,-12.72151833482086,0.30073059419492365,-0.10424365944251662,timeout,True,kick,2,0.6040776679675631,True,0.0,,0.3317466080188751,19.007680507262418,kick,2,20
0.023842956870794296,False,-16.840279183350486,0.3569930671607716,-0.18871958166822822,timeout,True,kick,2,0.7720598296922909,True,0.0,,0.2566746473312378,14.706374000088765,kick,2,21
0.004833810031414032,False,-14.548019228000186,0.33099777197179286,-0.010135795396093272,timeout,True,kick,2,0.5102712813941317,True,0.0,,0.28631654381752014,16.40472956551641,kick,2,22
0.028376732021570206,False,-15.869286292083563,0.28679678089528443,0.009388540085936148,timeout,True,kick,2,0.5993040096737487,True,16.0,,0.42242905497550964,24.203401993796533,kick,2,23
0.049821071326732635,False,-14.619622693816192,0.3285251588475427,-0.1480017037212995,timeout,True,kick,2,0.7508163035701237,True,0.0,,0.46068838238716125,26.395499981493348,kick,2,24
0.028805123642086983,False,-12.689261519704022,0.2575377386562124,-0.2558936084745247,timeout,True,kick,2,0.5906567241389996,True,0.0,,0.28633445501327515,16.405755801439202,kick,2,25
0.00874838326126337,False,-9.746342332540086,0.13507521615572138,0.13932029088573522,timeout,True,kick,2,0.6825619969164423,True,0.0,,0.46789467334747314,26.8083900394625,kick,2,26
0.013575540855526924,False,-14.67378192686477,0.36005504770534996,0.21270227895872706,timeout,True,kick,2,0.7199308170931258,True,0.0,,0.2561165392398834,14.674396761942058,kick,2,27
0.030625950545072556,False,-14.829059978928411,0.24574483376689754,0.22129903664943895,timeout,True,kick,2,0.6629716858122123,True,22.0,,0.4018591344356537,23.02483236194332,kick,2,28
0.022285427898168564,False,-16.97006168119611,0.3792468895054977,0.05157463251526956,timeout,True,kick,2,0.7183949555490328,True,0.0,,0.3514900505542755,20.13889643759993,kick,2,29
0.009038030169904232,False,-15.624160751849411,0.3052492195316317,0.18463644634816562,timeout,True,kick,2,0.59888767097036,True,0.0,,0.35215601325035095,20.177053289398206,kick,2,30
0.017884669825434685,False,-15.73060189696028,0.33704257375683727,0.19314295641576823,timeout,True,kick,2,0.7572471282255877,True,0.0,,0.32649150490760803,18.706585278080745,kick,2,31
0.016490567475557327,False,-14.263060673894364,0.2681141886779938,-0.1677815965899539,timeout,True,kick,2,0.6262895783728609,True,0.0,,0.3879779279232025,22.229497814230356,kick,2,32
0.006893666461110115,False,-10.08648702976294,0.1989919106964742,0.2138333842993434,timeout,True,kick,2,0.5410753174198677,True,0.0,,0.3602706789970398,20.641989388842852,kick,2,33
0.0338362418115139,False,-21.311272632479657,0.4124380536712635,0.13896388127893428,timeout,True,kick,2,0.6808176237416468,True,0.0,,0.3343677222728729,19.157859291638072,kick,2,34
0.029432600364089012,False,-18.283005424765886,0.37762834745886475,-0.1866361148181952,timeout,True,kick,2,0.737477334721147,True,0.0,,0.274833083152771,15.746775735221787,kick,2,35
0.018603844568133354,False,-14.495781269501899,0.27387602913653775,-0.2500077146514088,timeout,True,kick,2,0.5826604043428835,True,0.0,,0.31250977516174316,17.905491173350168,kick,2,36
0.006523544900119305,False,-10.773152568666264,0.1933224186331909,-0.18492311701524516,timeout,True,kick,2,0.7271575724252701,True,0.0,,0.3417781591415405,19.58244604856087,kick,2,37
0.019239824265241623,False,-15.367562601808451,0.3222367933204334,0.06251291984307228,timeout,True,kick,2,0.6411738271079388,True,0.0,,0.438890665769577,25.146582816283594,kick,2,38
0.021872002631425858,False,-14.480109333544956,0.3085908244327918,-0.14258215166384824,timeout,True,kick,2,0.7714352549733711,True,0.0,,0.2663719356060028,15.2619876909545,kick,2,39
0.02322557009756565,False,-18.065092005282654,0.2600784464568692,0.08754764191337094,timeout,True,kick,3,1.0911635865726688,True,22.0,,0.44580206274986267,25.54257669379342,kick,3,0
0.014615798369050026,False,-16.31972322987391,0.24895800192991055,0.24899624457816533,timeout,True,kick,3,0.9211502224541682,True,0.0,,0.2940099537372589,16.845529483981522,kick,3,1
0.030354531481862068,False,-17.787436762675625,0.25938854825885416,-0.04389172245592396,timeout,True,kick,3,1.0134574166298402,True,22.0,,0.3953321576118469,22.65086413695949,kick,3,2
0.03838363289833069,False,-14.543117670435462,0.31135110810099736,-0.25204048618337227,timeout,True,kick,3,0.9370172410112292,True,0.0,,0.3211422860622406,18.40009761454935,kick,3,3
0.020552562549710274,False,-23.786415118537832,0.33342720425115036,-0.12842818692727678,timeout,True,kick,3,0.9997320859555487,True,26.0,,0.5152760744094849,29.523144347732444,kick,3,4
0.03539371117949486,False,-12.262476963456711,0.1554859612533975,0.1788473251279658,timeout,True,kick,3,0.9817213841559762,True,12.0,,0.48994457721710205,28.071756469861416,kick,3,5
0.04289120063185692,False,-16.784962679911402,0.2459564385992541,0.01753867294420014,timeout,True,kick,3,0.9446727801744217,True,13.0,,0.3667537569999695,21.013442396664825,kick,3,6
0.017103103920817375,False,-21.421029356401426,0.3679657971513351,0.08604332548121135,timeout,True,kick,3,0.826172006065541,True,20.0,,0.4145388603210449,23.75132714055902,kick,3,7
0.01716657727956772,False,-12.318279971480353,0.26096368750320686,-0.04731689420911833,timeout,True,kick,3,0.9565627434197437,True,0.0,,0.33829933404922485,19.38312405310697,kick,3,8
0.01750192791223526,False,-10.64935235481709,0.09809068630627732,0.23280085682837137,timeout,True,kick,3,0.9401885881419645,True,14.0,,0.3589690625667572,20.567412260842772,kick,3,9
0.017246432602405548,False,-15.445926725845787,0.2871383990613891,-0.06699989964485026,timeout,True,kick,3,0.8044349817934987,True,0.0,,0.3714890778064728,21.284756293517948,kick,3,10
0.021399904042482376,False,-14.467752956030877,0.31864368170289487,-0.18208455329814788,timeout,True,kick,3,0.8707409029014083,True,0.0,,0.3208652436733246,18.384224254918237,kick,3,11
0.01732577569782734,False,-10.456427897019308,0.05263170027464322,-0.16346274787936652,timeout,True,kick,3,0.8622167722214903,True,17.0,,0.3918931186199188,22.453821717141086,kick,3,12
0.026089811697602272,False,-14.137877765111623,0.28412242247242286,-0.11666164992503017,timeout,True,kick,3,0.9398934889988284,True,0.0,,0.47053012251853943,26.959390154085845,kick,3,13
0.03320809453725815,False,-23.8296057141293,0.43498150583539363,0.2327276433717983,timeout,True,kick,3,0.9953452781493193,True,20.0,,0.389789879322052,22.333314982067257,kick,3,14
0.01969398744404316,False,-9.800745262824929,0.12752631073049464,-0.08877736964836516,timeout,True,kick,3,0.9032763470593431,True,0.0,,0.27226996421813965,15.599919837877342,kick,3,15
0.028622902929782867,False,-22.001218613013595,0.4440249182300107,0.039827039933318265,timeout,True,kick,3,1.0464471389326582,True,0.0,,0.24994076788425446,14.32055112802673,kick,3,16
0.013416431844234467,False,-21.160636852942396,0.121329939420478,0.14250101469466292,timeout,True,kick,3,0.9983730258849914,True,41.0,,0.49396562576293945,28.302145580755116,kick,3,17
0.019387852400541306,False,-14.534997275527566,0.2250932848193253,0.1506945997638091,timeout,True,kick,3,0.9079732520631631,True,0.0,,0.33499547839164734,19.19382706780736,kick,3,18
0.034763555973768234,False,-16.868757561596595,0.2644631369279361,-0.1139096602185761,timeout,True,kick,3,1.0857096865569045,True,22.0,,0.42246219515800476,24.205300786385795,kick,3,19
0.3131759762763977,True,-15.301242756433792,0.3730452757885226,0.18526676828450045,tilt,True,kick,3,1.0150657244566117,False,,,0.46280133724212646,26.516563376984532,kick,3,20
0.2696826457977295,True,-11.431775558385995,0.2735977108605795,-0.060778665723906805,tilt,True,kick,3,1.032218117697505,False,,,0.5846697092056274,33.49910674662359,kick,3,21
0.014111754484474659,False,-15.5299432597775,0.29199093433131484,-0.07858972287656918,timeout,True,kick,3,0.9501420536635187,True,0.0,,0.46236127614974976,26.49134973366343,kick,3,22
0.01612340845167637,False,-12.037703290814534,0.2724005169105362,0.15450803576268152,timeout,True,kick,3,0.8373293865423485,True,0.0,,0.20949991047382355,12.00346067851868,kick,3,23
0.008352483622729778,False,-17.729844781691202,0.37374252161985044,-0.14736243596269918,timeout,True,kick,3,0.9125894759921306,True,0.0,,0.4572639763355255,26.199295967395564,kick,3,24
0.020151996985077858,False,-12.276895542596472,0.2203098409400208,-0.209355973329099,timeout,True,kick,3,0.8610609225758084,True,0.0,,0.420604944229126,24.09888814666429,kick,3,25
0.018170299008488655,False,-18.671938285604103,0.32893414925296793,-0.11035786964547942,timeout,True,kick,3,0.9834194901532157,True,18.0,,0.33585044741630554,19.24281318453469,kick,3,26
0.028364885598421097,False,-14.672019774625072,0.3066229469269461,-0.046167930999770124,timeout,True,kick,3,1.0003565321864816,True,0.0,,0.397922158241272,22.799260241961772,kick,3,27
0.05348708853125572,False,-21.518346050193056,0.2577179574191621,0.0027988146595452346,timeout,True,kick,3,1.0748733889321807,True,31.0,,0.4319206476211548,24.74723019324941,kick,3,28
0.016836857423186302,False,-17.756032765954725,0.2833583859096551,-0.06463246894801822,timeout,True,kick,3,1.010202229282093,True,18.0,,0.5141585469245911,29.45911473935816,kick,3,29
0.0128436628729105,False,-16.82473297542893,0.2974616573442077,0.14860440546683007,timeout,True,kick,3,1.0383379036374958,True,0.0,,0.38447654247283936,22.028883205476035,kick,3,30
0.01557154394686222,False,-21.998772891839035,0.3444226949416162,0.18443649311336724,timeout,True,kick,3,1.0952032571974375,True,17.0,,0.490833580493927,28.122692605596786,kick,3,31
0.07895945757627487,False,-24.527901552775866,0.4199497737793638,0.03207790238102659,timeout,True,kick,3,1.0920016921647375,True,18.0,,0.49530887603759766,28.379108152322818,kick,3,32
0.011299340054392815,False,-16.201608172617846,0.3433802770767439,-0.0524801765541108,timeout,True,kick,3,1.0211547602357007,True,0.0,,0.4566459059715271,26.16388314409634,kick,3,33
0.022524727508425713,False,-15.973472754722454,0.2618000263415732,0.04252260483268494,timeout,True,kick,3,1.0081607645183934,True,17.0,,0.3991276025772095,22.86832711484894,kick,3,34
0.03369373455643654,False,-18.880533934477718,0.42798535493151174,-0.12342851095757343,timeout,True,kick,3,0.903331158569085,True,0.0,,0.33138522505760193,18.986974788793525,kick,3,35
0.011501187458634377,False,-17.47023450135717,0.3742812245735685,0.004532859502669406,timeout,True,kick,3,0.88204286510321,True,0.0,,0.29063406586647034,16.65210535687593,kick,3,36
0.011884861625730991,False,-15.586205560620886,0.34301460198876066,-0.04200244797538161,timeout,True,kick,3,0.8679069837983378,True,0.0,,0.2953433692455292,16.9219285649427,kick,3,37
0.030433375388383865,False,-20.436945033557727,0.3165430825048739,0.07279177986559521,timeout,True,kick,3,0.9529721460765854,True,26.0,,0.37581926584243774,21.532857792476783,kick,3,38
0.18331779539585114,True,-7.7249134644866,0.21814581983130166,-0.03538692152549816,tilt,True,kick,3,1.048309733649902,False,,,0.5519559383392334,31.62474574402118,kick,3,39
0.059176914393901825,False,-24.25869486147537,0.3944087342620668,0.1653049523166107,timeout,True,kick,4,1.216704453518079,True,18.0,,0.49793294072151184,28.529455983880432,kick,4,0
0.03003353625535965,False,-26.73841980326921,0.34902955168693056,0.16583279765608894,timeout,True,kick,4,1.3084912625484282,True,26.0,,0.5139513611793518,29.447243870580678,kick,4,1
0.5081163048744202,True,-19.018644553907226,0.312427093468651,0.05732301565407033,tilt,True,kick,4,1.1330108208768366,False,,,0.5446412563323975,31.205645336549196,kick,4,2
0.3821380138397217,True,-19.552325017834082,0.4238984260236258,-0.2300133224358891,tilt,True,kick,4,1.1483520724955538,False,,,0.6555824279785156,37.5621062461082,kick,4,3
0.3346508741378784,True,-10.224938998855649,0.21075484406036796,-0.24447893579591012,tilt,True,kick,4,1.1657158874440523,False,,,0.6346229910850525,36.36121897114197,kick,4,4
0.2990167438983917,True,-13.053720827507787,0.31430201431256954,-0.17282121317937,tilt,True,kick,4,1.11459419252335,False,,,0.6993346214294434,40.06892227528628,kick,4,5
0.030598284676671028,False,-16.73107627216726,0.25909294656346066,0.14283279767943824,timeout,True,kick,4,1.1919718261760668,True,0.0,,0.4288269281387329,24.56997312390924,kick,4,6
0.01852026768028736,False,-22.647245237231253,0.3631810638187346,0.0576243830848181,timeout,True,kick,4,1.2274223879123023,True,18.0,,0.4740816354751587,27.16287685738616,kick,4,7
0.056562237441539764,False,-27.328992073470715,0.3421397806361381,0.017625209629227256,timeout,True,kick,4,1.1005839760848892,True,26.0,,0.45162516832351685,25.876216066822913,kick,4,8
0.4035278856754303,True,-14.74946014896035,0.355106086670613,0.1425317885812829,tilt,True,kick,4,1.3753585316997161,False,,,0.5557661652565002,31.84305566536771,kick,4,9
0.0637623593211174,False,-26.740596545981248,0.23946342067051993,-0.18937962248667725,timeout,True,kick,4,1.3296989341130812,True,45.0,,0.5388835072517395,30.875750614732166,kick,4,10
0.03840789571404457,False,-18.180881872810414,0.19357277844446288,0.2081400157178161,timeout,True,kick,4,1.3130909856543869,True,20.0,,0.4699641764163971,26.92696383100121,kick,4,11
0.2728610038757324,True,-14.46225830655545,0.37687661458398075,0.23636948251155998,tilt,True,kick,4,1.3007525001112217,False,,,0.7239030003547668,41.476586697185475,kick,4,12
