episode_idx,final_pos_error,is_crash,total_reward,jitter_norm,start_yaw_rad,truncation_reason,disturbance_fired,disturbance_type,disturbance_level,disturbance_magnitude,recovered,recovery_time_steps,wind_steady_state_error_mean
0,0.5328572988510132,True,-19.180391619574642,0.3188829064173994,-0.25314553807287665,tilt,True,kick,5,1.956377788638861,False,,
1,0.01965748704969883,False,-25.385117936255934,0.413421458276461,-0.24421402169144382,timeout,True,wind,4,0.10702622482410237,True,0,0.02116502416320145
2,0.02005157433450222,False,-27.784738483177573,0.36477959879419264,0.0893387346207612,timeout,True,torque,4,7.846155334443761,True,0,
3,0.01720687933266163,False,-15.73457759339597,0.15929815154717575,-0.19106302318180546,timeout,True,wind,3,0.08576062967427178,True,0,0.018189750021944444
4,0.02088848687708378,False,-20.27983150639326,0.27738727213497966,-0.09326896872921608,timeout,True,wind,3,0.080137336765214,True,0,0.018371326779015363
5,0.16353578865528107,True,-20.24548695526854,0.3630475017708967,-0.13646584053239288,tilt,True,torque,4,6.175704104415583,False,,
6,0.015429620631039143,False,-21.381219582488388,0.3605229239276642,-0.049976539802558145,timeout,True,wind,1,0.021815060912382438,True,0,0.019880185043439268
7,0.025249501690268517,False,-26.444313971288697,0.3646170151107249,0.06760087006595139,timeout,True,kick,4,1.2761508618863135,True,0,
8,0.022317590191960335,False,-30.444896651192145,0.31152134737578463,-0.0013494734870266867,timeout,True,torque,3,5.571571401427615,True,30,
9,0.01963014528155327,False,-28.631123241703023,0.37152357339478514,0.24500558011492185,timeout,True,wind,5,0.17454560360982302,True,0,0.038384566393991314
10,0.018257437273859978,False,-26.642873867932092,0.4154117745851606,-0.010478298591398927,timeout,True,kick,2,0.7405641736154924,True,0,
11,0.024932347238063812,False,-35.479963918604504,0.40282000309223404,0.05988569206369648,timeout,True,torque,3,5.43843954565348,True,28,
12,0.005929636303335428,False,-26.680089344231718,0.419533591306019,-0.2268805808640553,timeout,True,torque,2,2.8605974638956666,True,0,
13,0.7879583239555359,True,-24.582072944269022,0.36335564562350153,-0.11082975646265117,tilt,True,kick,5,1.777045251086634,False,,
14,0.0205256175249815,False,-23.214362501188532,0.2119553687844871,0.24037249162093405,timeout,True,torque,2,3.1052230210425744,True,0,
15,0.186078742146492,True,-22.583267637130877,0.41612219631002495,-0.04430481442849818,tilt,True,torque,5,9.039818243229167,False,,
16,0.01635710708796978,False,-22.633224164754157,0.3226481790759037,-0.19539810833023583,timeout,True,kick,5,1.5297320758001693,True,0,
17,0.009309643879532814,False,-18.900714280960315,0.24410212605630016,0.19012929430853104,timeout,True,wind,4,0.12042826022174583,True,0,0.026997339942802987
18,0.24602967500686646,False,-54.805424615665245,0.3512432066228618,0.0879066871930857,timeout,True,torque,5,12.702858308857675,False,,
19,0.4765707552433014,True,-17.106349641026142,0.25865213008257676,-0.05468608392243446,tilt,True,kick,5,1.7807003837751114,False,,
20,0.029643984511494637,False,-25.948667829730528,0.38032232034916647,0.03738264898174881,timeout,True,torque,1,1.7726492012253887,True,0,
21,0.04009098559617996,False,-34.500564272209765,0.21529915176544137,0.05353230757055055,timeout,True,kick,5,1.5361326327649385,False,,
22,0.029662134125828743,False,-28.667581640262153,0.2889753667812342,0.19557599231307038,timeout,True,kick,3,1.073786580092266,True,21,
23,0.017260216176509857,False,-24.183262081670197,0.34916070819798267,-0.0017950569292966012,timeout,True,kick,1,0.43474668754545476,True,0,
24,0.05342179536819458,False,-23.399701160704332,0.29989095003102084,0.0412378559081405,timeout,True,kick,1,0.46162735036271363,True,0,
25,0.014934040606021881,False,-22.381432539292348,0.2609867867765117,0.05385156085587395,timeout,True,wind,4,0.13654763050829558,True,0,0.03871168320377668
26,0.0318620465695858,False,-29.663050762402754,0.3567679318955837,-0.0075737836242071865,timeout,True,kick,3,1.0632586717615389,True,0,
27,0.006371014751493931,False,-19.521383255040902,0.2649672810048471,-0.07209538853589995,timeout,True,wind,4,0.12165639934520658,True,0,0.02853054649507006
28,0.31396716833114624,True,-18.25299829769092,0.33616545713523843,0.10670197927245278,tilt,True,kick,5,1.990914161435897,False,,
29,0.03613648936152458,False,-20.154620963059347,0.29117641041350234,-0.012489363911595247,timeout,True,wind,2,0.06104705698185619,True,0,0.018519909183184306
30,0.274484246969223,True,-16.974247187738467,0.359227518631104,-0.012478948878370338,tilt,True,kick,3,0.9271212328911342,False,,
31,0.02916875295341015,False,-21.278853132200556,0.3113230056190729,-0.2407411765767586,timeout,True,wind,1,0.031380517085267165,True,0,0.019391624551887313
32,0.04449934884905815,False,-26.20765852262396,0.3686852261082488,-0.05671894237237665,timeout,True,wind,4,0.11756915727433227,True,0,0.02974294958015283
33,0.5640679001808167,True,-22.662854451859012,0.28874853158688396,-0.008116334807981962,tilt,True,kick,4,1.1344049744244011,False,,
34,0.045812979340553284,False,-16.963652459873607,0.1679011991601354,0.23230913463419217,timeout,True,torque,1,1.5121736578377352,True,0,
35,0.018237320706248283,False,-16.69589302423461,0.17347905494613403,-0.2554394815982891,timeout,True,wind,1,0.03433501361127456,True,0,0.013760956058589121
36,0.00905249360948801,False,-18.891251122643176,0.17080353667267043,0.2576227600511665,timeout,True,wind,5,0.1460803161009015,True,0,0.03594550248235464
37,0.015031644143164158,False,-20.27732395618573,0.302440162236926,0.1684898986268648,timeout,True,wind,2,0.05429765265117312,True,0,0.021033275282631318
38,0.019860727712512016,False,-21.90912163888348,0.3435961209685358,-0.20552444261146396,timeout,True,wind,3,0.08183979391212881,True,0,0.022084682460990733
39,0.011496076360344887,False,-20.522604425303342,0.26571705487110736,-0.038368719420089514,timeout,True,wind,5,0.14776109819603173,True,0,0.027129043731838463
40,0.2624046206474304,True,-13.738881112020659,0.20496190665468975,0.16964694977713324,tilt,True,kick,4,1.4347774945716285,False,,
41,0.016345378011465073,False,-22.596265226741977,0.3475074330791014,-0.03882158180030479,timeout,True,wind,5,0.1480867237590194,True,0,0.03645725216095646
42,0.01694190315902233,False,-23.207298102650057,0.34339494613329435,0.17315111252246268,timeout,True,torque,1,1.5863783547983776,True,0,
43,0.02850344218313694,False,-25.3145201372155,0.3909842421025662,0.20341282911918307,timeout,True,torque,2,2.712729092753143,True,0,
44,0.3197241723537445,True,-16.520066135691174,0.20443757620595948,0.09000809742283372,tilt,True,kick,4,1.1439311544255637,False,,
45,0.023894459009170532,False,-16.83321072542512,0.1304187019416612,-0.14181585396256843,timeout,True,wind,3,0.09087134058437374,True,0,0.02299103793532898
46,0.014003346674144268,False,-17.52303174887772,0.20571931266808777,-0.012595236562326917,timeout,True,wind,2,0.044684064441720774,True,0,0.020459659630432725
47,0.028244664892554283,False,-25.149654904198492,0.268559438441856,-0.058813645088115124,timeout,True,torque,3,5.753865786658022,True,0,
48,0.04546327888965607,False,-15.965592513649385,0.20203885195678803,-0.16148351928942117,timeout,True,torque,1,1.5059726340651836,True,0,
49,0.13866117596626282,True,-15.162408532666118,0.3583825908122398,0.16819385763199723,tilt,True,torque,5,10.176305440673138,False,,
50,0.18554821610450745,True,-13.638855822430012,0.12087035616980212,0.09203161739373511,tilt,True,torque,3,4.774589830103748,False,,
51,0.015600192360579967,False,-16.67820509600868,0.10449208541764167,0.2543483862116774,timeout,True,torque,1,1.8430147145899904,True,0,
52,0.014010935090482235,False,-24.46082743335487,0.32590688277082835,-0.1661314734003798,timeout,True,wind,5,0.17590793740470193,True,0,0.028240556300928196
53,0.009047837927937508,False,-20.17118269847834,0.3146642853820284,-0.031573294165951754,timeout,True,wind,2,0.0550281387096546,True,0,0.020082633814308793
54,0.025368131697177887,False,-27.403563186358333,0.3641109045224754,0.13728611815082414,timeout,True,kick,4,1.2296585503229505,True,12,
55,0.005817542318254709,False,-20.89339262185901,0.278793450636335,0.006361264158100677,timeout,True,kick,1,0.45598895419771635,True,0,
