episode_idx,final_pos_error,is_crash,total_reward,jitter_norm,start_yaw_rad,truncation_reason,disturbance_fired,disturbance_type,disturbance_level,disturbance_magnitude,recovered,recovery_time_steps,wind_steady_state_error_mean
0,0.43851572275161743,True,-18.659560528223906,0.3188829064173994,-0.25314553807287665,tilt,True,kick,5,1.956377788638861,False,,
1,0.01596774533390999,False,-27.064899456987476,0.413421458276461,-0.24421402169144382,timeout,True,wind,4,0.10702622482410237,True,0,0.027398369057724872
2,0.1203780248761177,True,-16.830229136364554,0.36477959879419264,0.0893387346207612,tilt,True,torque,4,7.846155334443761,False,,
3,0.02058848738670349,False,-18.102279308516536,0.15929815154717575,-0.19106302318180546,timeout,True,wind,3,0.08576062967427178,True,0,0.038260654748107
4,0.015990307554602623,False,-21.07169916492619,0.27738727213497966,-0.09326896872921608,timeout,True,wind,3,0.080137336765214,True,0,0.019768127185913423
5,0.12359586358070374,True,-17.578919873553257,0.3630475017708967,-0.13646584053239288,tilt,True,torque,4,6.175704104415583,False,,
6,0.020336125046014786,False,-23.23208721905562,0.3605229239276642,-0.049976539802558145,timeout,True,wind,1,0.021815060912382438,True,0,0.017793607156878957
7,0.008457484655082226,False,-28.885689212643225,0.3646170151107249,0.06760087006595139,timeout,True,kick,4,1.2761508618863135,True,18,
8,0.13829922676086426,False,-29.79655500321729,0.31152134737578463,-0.0013494734870266867,timeout,True,torque,3,5.571571401427615,True,0,
9,0.01799994334578514,False,-25.380571806407687,0.37152357339478514,0.24500558011492185,timeout,True,wind,5,0.17454560360982302,True,0,0.04321898763688902
10,0.01056673377752304,False,-27.271969284225502,0.4154117745851606,-0.010478298591398927,timeout,True,kick,2,0.7405641736154924,True,0,
11,0.03386927768588066,False,-32.09049403464844,0.40282000309223404,0.05988569206369648,timeout,True,torque,3,5.43843954565348,True,20,
12,0.016515668481588364,False,-27.167587459087464,0.419533591306019,-0.2268805808640553,timeout,True,torque,2,2.8605974638956666,True,0,
13,0.6268559694290161,True,-22.73577264299125,0.36335564562350153,-0.11082975646265117,tilt,True,kick,5,1.777045251086634,False,,
14,0.015135702677071095,False,-20.28701895463735,0.2119553687844871,0.24037249162093405,timeout,True,torque,2,3.1052230210425744,True,0,
15,0.15078911185264587,True,-22.914341936584822,0.41612219631002495,-0.04430481442849818,tilt,True,torque,5,9.039818243229167,False,,
16,0.20451106131076813,False,-43.08830726298021,0.3226481790759037,-0.19539810833023583,timeout,True,kick,5,1.5297320758001693,True,24,
17,0.033652372658252716,False,-22.640481278904797,0.24410212605630016,0.19012929430853104,timeout,True,wind,4,0.12042826022174583,True,0,0.036846798534194626
18,0.12510685622692108,True,-15.38792844887264,0.3512432066228618,0.0879066871930857,tilt,True,torque,5,12.702858308857675,False,,
19,0.7578628659248352,True,-22.029119517608628,0.25865213008257676,-0.05468608392243446,tilt,True,kick,5,1.7807003837751114,False,,
20,0.029883120208978653,False,-25.85055758016575,0.38032232034916647,0.03738264898174881,timeout,True,torque,1,1.7726492012253887,True,0,
21,0.014528772793710232,False,-27.3265850731837,0.21529915176544137,0.05353230757055055,timeout,True,kick,5,1.5361326327649385,True,25,
22,0.03255637735128403,False,-29.132347157342757,0.2889753667812342,0.19557599231307038,timeout,True,kick,3,1.073786580092266,True,21,
23,0.02543756552040577,False,-23.746272238282984,0.34916070819798267,-0.0017950569292966012,timeout,True,kick,1,0.43474668754545476,True,0,
24,0.03567836806178093,False,-25.18457277923464,0.29989095003102084,0.0412378559081405,timeout,True,kick,1,0.46162735036271363,True,0,
25,0.011673802509903908,False,-21.75302888559795,0.2609867867765117,0.05385156085587395,timeout,True,wind,4,0.13654763050829558,True,0,0.030099624135376264
26,0.4761238694190979,True,-24.940526062925265,0.3567679318955837,-0.0075737836242071865,tilt,True,kick,3,1.0632586717615389,False,,
27,0.019638637080788612,False,-20.185291800880144,0.2649672810048471,-0.07209538853589995,timeout,True,wind,4,0.12165639934520658,True,0,0.03291463626082987
28,0.1649288684129715,False,-41.41103295746899,0.33616545713523843,0.10670197927245278,timeout,True,kick,5,1.990914161435897,True,39,
29,0.027944443747401237,False,-22.080451428909296,0.29117641041350234,-0.012489363911595247,timeout,True,wind,2,0.06104705698185619,True,0,0.025472507563730082
30,0.012896211817860603,False,-31.938298809597708,0.359227518631104,-0.012478948878370338,timeout,True,kick,3,0.9271212328911342,True,26,
31,0.01023766491562128,False,-20.828133364500516,0.3113230056190729,-0.2407411765767586,timeout,True,wind,1,0.031380517085267165,True,0,0.018303455606413385
32,0.0023215687833726406,False,-24.55051125688378,0.3686852261082488,-0.05671894237237665,timeout,True,wind,4,0.11756915727433227,True,0,0.028270654970159133
33,0.4708981513977051,True,-23.0060198355262,0.28874853158688396,-0.008116334807981962,tilt,True,kick,4,1.1344049744244011,False,,
34,0.018114380538463593,False,-18.116375295068455,0.1679011991601354,0.23230913463419217,timeout,True,torque,1,1.5121736578377352,True,0,
35,0.025194143876433372,False,-19.588510729415,0.17347905494613403,-0.2554394815982891,timeout,True,wind,1,0.03433501361127456,True,0,0.04379915585741401
36,0.03291013091802597,False,-19.704922077374,0.17080353667267043,0.2576227600511665,timeout,True,wind,5,0.1460803161009015,True,0,0.03683225453520814
37,0.02055192179977894,False,-23.261380874896133,0.302440162236926,0.1684898986268648,timeout,True,wind,2,0.05429765265117312,True,0,0.03049448924139142
38,0.030627064406871796,False,-23.21377979733471,0.3435961209685358,-0.20552444261146396,timeout,True,wind,3,0.08183979391212881,True,0,0.033695930956552426
39,0.021671324968338013,False,-24.703286878421533,0.26571705487110736,-0.038368719420089514,timeout,True,wind,5,0.14776109819603173,True,0,0.06259782258421183
40,0.013914020732045174,False,-24.274913606689353,0.20496190665468975,0.16964694977713324,timeout,True,kick,4,1.4347774945716285,True,15,
41,0.02236727997660637,False,-23.40543132131997,0.3475074330791014,-0.03882158180030479,timeout,True,wind,5,0.1480867237590194,True,0,0.03538315963620941
42,0.024095581844449043,False,-23.908859301337642,0.34339494613329435,0.17315111252246268,timeout,True,torque,1,1.5863783547983776,True,0,
43,0.012420584447681904,False,-24.798969295389224,0.3909842421025662,0.20341282911918307,timeout,True,torque,2,2.712729092753143,True,0,
44,0.020675085484981537,False,-23.97310847021569,0.20443757620595948,0.09000809742283372,timeout,True,kick,4,1.1439311544255637,True,16,
45,0.01783622056245804,False,-16.486274004075234,0.1304187019416612,-0.14181585396256843,timeout,True,wind,3,0.09087134058437374,True,0,0.021751666158282508
46,0.03331948071718216,False,-19.137919469280536,0.20571931266808777,-0.012595236562326917,timeout,True,wind,2,0.044684064441720774,True,0,0.017617315783475838
47,0.033709120005369186,False,-23.206207628886887,0.268559438441856,-0.058813645088115124,timeout,True,torque,3,5.753865786658022,True,0,
48,0.028390230610966682,False,-19.284823485457714,0.20203885195678803,-0.16148351928942117,timeout,True,torque,1,1.5059726340651836,True,0,
49,0.1649675965309143,True,-15.62583358404722,0.3583825908122398,0.16819385763199723,tilt,True,torque,5,10.176305440673138,False,,
50,0.10842236131429672,True,-11.900425721825211,0.12087035616980212,0.09203161739373511,tilt,True,torque,3,4.774589830103748,False,,
51,0.019441915675997734,False,-18.40582880761771,0.10449208541764167,0.2543483862116774,timeout,True,torque,1,1.8430147145899904,True,0,
52,0.03431225195527077,False,-27.50838650185865,0.32590688277082835,-0.1661314734003798,timeout,True,wind,5,0.17590793740470193,True,0,0.050870827919182675
53,0.02463669516146183,False,-20.989884463578395,0.3146642853820284,-0.031573294165951754,timeout,True,wind,2,0.0550281387096546,True,0,0.023121909936890006
54,0.2418559491634369,True,-18.693146415670768,0.3641109045224754,0.13728611815082414,tilt,True,kick,4,1.2296585503229505,False,,
55,0.04071492701768875,False,-23.898355540762687,0.278793450636335,0.006361264158100677,timeout,True,kick,1,0.45598895419771635,True,0,
56,0.31975823640823364,True,-12.936972899919807,0.25641439848881836,-0.11473564394746211,tilt,True,kick,4,1.3272769257170507,False,,
57,0.019511094316840172,False,-20.044048992636995,0.2325832961693309,0.18968701903793583,timeout,True,kick,1,0.43467192624502954,True,0,
58,0.021267278119921684,False,-23.342006468864316,0.36717583464858317,-0.22177601003843825,timeout,True,wind,3,0.07497193455856817,True,0,0.03682761757324139
59,0.02709770016372204,False,-24.60654229879373,0.33226267879524407,-0.04336687678955267,timeout,True,torque,2,3.2223489048683485,True,0,
60,0.03148182854056358,False,-18.459802933904218,0.23216870836136003,0.046356425913956334,timeout,True,wind,1,0.02167480647793558,True,0,0.019658928096760064
61,0.026032432913780212,False,-18.354745651998794,0.1552279649185689,0.1092762485505922,timeout,True,wind,2,0.06669595790910113,True,0,0.02758866874501109
62,0.025776773691177368,False,-18.036308248431872,0.1809291862214729,0.04516783526723106,timeout,True,torque,1,1.6692037223800513,True,0,
63,0.10043669492006302,True,-13.955574371775564,0.2443141958906027,-0.06415999721563467,tilt,True,torque,5,9.923688381513108,False,,
64,0.014340044930577278,False,-19.948537634129604,0.24277313177414656,0.13087652461512034,timeout,True,wind,1,0.033786034738603685,True,0,0.03143537216819823
65,0.03566112369298935,False,-29.092352183996077,0.4312522254916993,-0.1351392882929189,timeout,True,kick,1,0.40523360610032433,True,0,
66,0.5060997605323792,True,-22.575052555309348,0.3309806921042786,-0.025631487667986452,tilt,True,kick,5,1.800832052116128,False,,
67,0.03085220605134964,False,-18.942573172165588,0.19421485325852011,-0.1711170373447858,timeout,True,torque,2,3.7780925882868193,True,0,
68,0.03572123497724533,False,-25.905738886123967,0.38646001216413206,0.1472910924428933,timeout,True,torque,3,4.259747049546269,True,0,
69,0.6214647889137268,True,-19.0553281874558,0.2825681788511322,0.2356901411959348,tilt,True,kick,5,1.5330551292866097,False,,
70,0.024926956743001938,False,-25.280282628289903,0.20902725230506913,-0.13316295342461157,timeout,True,kick,4,1.290359117319828,True,19,
71,0.0078049954026937485,False,-18.18087166298758,0.31325406303933434,-0.1436454430254578,timeout,True,wind,2,0.06555572120816841,True,0,0.016554144273201624
72,0.03600086271762848,False,-23.874752934436437,0.2953492419532244,0.17655559542211358,timeout,True,kick,1,0.44364425301863364,True,0,
73,0.03333374857902527,False,-19.379323555439147,0.19301190583139138,0.18768053965528214,timeout,True,wind,1,0.03659782562321898,True,0,0.025420284907643993
74,0.008834474720060825,False,-25.873236727561395,0.40555132504565966,-0.1977278902287743,timeout,True,kick,1,0.42324835005941025,True,0,
75,0.02567274309694767,False,-23.11682214488041,0.30640237009663646,-0.05497110130691635,timeout,True,wind,1,0.029299846003509544,True,0,0.027464629833896956
76,0.028972597792744637,False,-23.77659162248983,0.3008581842083509,-0.16615430559072944,timeout,True,torque,4,6.815157007059477,True,0,
77,0.013427132740616798,False,-28.82638278122372,0.41549110422563124,0.18219636755812352,timeout,True,kick,4,1.1989138961553305,True,0,
78,0.11465451121330261,True,-13.588647573479857,0.26443006522658236,-0.09116723431584967,tilt,True,torque,4,8.535429242874605,False,,
79,0.02912828139960766,False,-21.7631248544049,0.3348057802085576,0.2160085320208227,timeout,True,wind,2,0.0459058934428158,True,0,0.01888982898866137
80,0.0563332661986351,False,-18.366164502088306,0.23251027784767822,0.05765320455697842,timeout,True,wind,1,0.022234956306060885,True,0,0.02581620472483337
81,0.034030549228191376,False,-18.802328828713396,0.22120974750619438,0.23077025191417888,timeout,True,wind,4,0.11724531424818391,True,0,0.02313913404941559
82,0.03236035630106926,False,-24.770007413380867,0.2971770431613266,-0.06689444330318078,timeout,True,torque,2,2.818502902367156,True,0,
83,0.025490254163742065,False,-20.815030946408655,0.2656845617285574,-0.22232593652488886,timeout,True,torque,3,4.653695595091618,True,0,
84,0.01274337712675333,False,-26.79606559541736,0.4146292805712214,-0.06754758689067514,timeout,True,wind,2,0.052167490600676485,True,0,0.030042989334712427
85,0.03236611187458038,False,-21.89698204787108,0.24866520600299935,0.0755032146671552,timeout,True,torque,3,4.260140986910167,True,0,
86,0.02721012942492962,False,-23.17356898468813,0.3466535339063501,-0.2447445453178596,timeout,True,kick,1,0.45459574113222123,True,0,
87,0.0303321685642004,False,-15.626095998982898,0.12800455549874087,-0.022735442298301406,timeout,True,wind,4,0.13238078588279684,True,0,0.03321827528998256
88,0.04151983559131622,False,-18.378543009732137,0.21557053122868555,0.18670050079128186,timeout,True,wind,1,0.03264240422877275,True,0,0.019567089000095923
89,0.34082749485969543,True,-15.77756071891627,0.20233367073746772,0.2022007204688397,tilt,True,kick,4,1.3198273620117937,False,,
90,0.03849352151155472,False,-19.597989462254997,0.29832302814376116,-0.24897726002319778,timeout,True,wind,4,0.11645030777933713,True,0,0.023782612988725305
91,0.052547894418239594,False,-20.9651373794453,0.20993764823488292,0.17929281558800508,timeout,True,torque,5,11.06417391936082,True,0,
92,0.03474440798163414,False,-23.790962999869944,0.3224820825382055,-0.02671296897658304,timeout,True,torque,2,3.0557700893276802,True,0,
93,0.01581503450870514,False,-27.58361563994071,0.3116680000504365,0.22075867844652208,timeout,True,torque,3,5.52863954263532,True,24,
94,0.012305348180234432,False,-22.4365203519998,0.31445311411670407,0.07572414349076406,timeout,True,wind,5,0.15184639078537548,True,0,0.02945167905030151
95,0.15731962025165558,False,-37.569060873344405,0.3047837474208484,-0.2616833061022868,timeout,True,torque,3,5.21600133016088,True,21,
96,0.2594446837902069,False,-47.223004152285284,0.2859501519531537,-0.11668909064251676,timeout,True,kick,4,1.318182649462846,False,,
97,0.03139863908290863,False,-21.885749952151563,0.20579617287496002,0.09464614621994294,timeout,True,kick,3,0.8238654683041204,True,17,
98,0.07772691547870636,False,-22.27020596405513,0.2649730443573756,0.14126183219384242,timeout,True,wind,1,0.033627489236680706,True,0,0.0485530823469162
99,0.024361513555049896,False,-27.165869280486085,0.3898100694142996,0.1267866375771563,timeout,True,torque,2,3.6393738053399445,True,0,
