episode_idx,final_pos_error,is_crash,total_reward,jitter_norm,start_yaw_rad,truncation_reason,disturbance_fired,disturbance_type,disturbance_level,disturbance_magnitude,recovered,recovery_time_steps,wind_steady_state_error_mean
154,0.034285154193639755,False,-22.187426587508533,0.2897056150277516,0.2162905516037868,timeout,True,torque,3,4.196363784352753,True,0,
155,0.12936995923519135,True,-19.279890562772625,0.3557429602965454,0.11800027953478132,tilt,True,torque,5,12.69310699299993,False,,
156,0.08335740119218826,False,-27.169317518280863,0.40828251327820525,-0.24967219101258922,timeout,True,wind,3,0.09362327534379866,True,0,0.02634855347375075
157,0.012553938664495945,False,-19.20384558340604,0.2740220513773384,0.09798167142814596,timeout,True,wind,4,0.12848373107882477,True,0,0.031919825511674084
158,0.1767464429140091,True,-15.281985877615426,0.2539485013504484,-0.16113262921701063,tilt,True,torque,5,12.846818308309343,False,,
159,0.8423236012458801,True,-19.884305047084588,0.20925039514041013,-0.09116577514081908,tilt,True,kick,5,1.8875572117092463,False,,
160,0.051095254719257355,False,-22.176971884040682,0.33818043369977463,0.2532662679784147,timeout,True,torque,1,1.838294490255941,True,0,
161,0.01669693924486637,False,-15.86044750522223,0.11756692713044335,-0.08574552930706963,timeout,True,kick,2,0.7723460926464287,True,0,
162,0.013534297235310078,False,-16.54498042110992,0.26155992958417595,0.0068167902055178975,timeout,True,wind,1,0.024453206490554255,True,0,0.017900106233234205
163,0.028577765449881554,False,-24.113630986918835,0.35805579250792735,0.09446477530404279,timeout,True,wind,3,0.08352043868510918,True,0,0.03626769781112671
164,0.8442044854164124,True,-21.466353536692512,0.1532532032981574,-0.2231965131503591,tilt,True,kick,5,1.7863657280807583,False,,
165,0.0542166568338871,False,-23.316342508886148,0.3330238430643392,0.18861465467214628,timeout,True,wind,4,0.1131216338697031,True,0,0.028071953852971395
166,0.06521037966012955,False,-24.24505689218362,0.3217664810701476,-0.1582626669673186,timeout,True,torque,3,5.7825021514245645,True,0,
167,0.11220385879278183,True,-19.873420650276355,0.3445794218369775,0.24139438251456163,tilt,True,torque,3,5.6334227792646105,False,,
168,0.03892730548977852,False,-27.240322338529307,0.3746918226141737,0.17625929549548075,timeout,True,kick,3,0.8333071056884708,True,0,
169,0.05009136721491814,False,-16.76495914096881,0.24992663067609688,-0.049311724155304604,timeout,True,torque,1,1.5304712628616217,True,0,
170,0.042760346084833145,False,-25.101095709278383,0.37079484797466583,-0.04699655426921226,timeout,True,kick,2,0.5685953204781832,True,0,
171,0.07135439664125443,False,-23.001516015739004,0.37464115928043806,0.14716443113282424,timeout,True,wind,3,0.0990864210669044,True,0,0.03549772600332896
172,0.41676852107048035,True,-13.441989414153982,0.2037071206086866,-0.16535127276863865,tilt,True,kick,5,1.9484698209949636,False,,
173,0.3036302626132965,True,-17.076613837912955,0.37016417884708114,0.14448098164224948,tilt,True,kick,4,1.4808029582279434,False,,
174,0.0230975691229105,False,-16.099884796597966,0.21144945741730106,0.03081625330968657,timeout,True,wind,1,0.026974579627802215,True,0,0.016629889774291466
175,0.02949104644358158,False,-22.288049965801896,0.39046175637929276,-0.1512623881206926,timeout,True,torque,1,1.6060581486104437,True,0,
176,0.2392667829990387,False,-58.81699997812355,0.3524289346038979,-0.02663355335739187,timeout,True,kick,3,1.0303368590855744,False,,
177,0.09180983155965805,False,-23.270117218853837,0.2618780136654832,0.05340625765362722,timeout,True,torque,4,6.027456240907851,True,0,
178,0.28269490599632263,False,-51.89130473313762,0.2625517990707407,-0.21392961469730018,timeout,True,kick,3,1.0849119447088886,False,,
179,0.045599017292261124,False,-23.73980623261581,0.2709711284810024,-0.036485017119182894,timeout,True,wind,4,0.13582446390796016,True,0,0.05024778118046622
180,0.28468024730682373,False,-55.44144045530003,0.30550484495010616,-0.06655450676011007,timeout,True,kick,4,1.2322351509591487,False,,
181,0.05936780199408531,False,-29.873146055176502,0.32940824822403525,-0.09584846378110248,timeout,True,torque,3,5.777128466411905,True,0,
182,0.02677871659398079,False,-17.838037778657977,0.23814810252686294,0.2242108474130578,timeout,True,wind,2,0.06961099215097387,True,0,0.025164057240666202
183,0.14323100447654724,False,-24.72577727445832,0.20108956106793272,-0.07180207028489924,timeout,True,wind,4,0.12588663745707365,True,0,0.06251217431078354
184,0.08071517199277878,False,-22.471318816033296,0.3035805547243101,-0.08998249590897756,timeout,True,wind,3,0.07082371249690203,True,0,0.03794206852714221
185,0.12048663944005966,False,-35.87997640762272,0.3204739641726244,0.22538088672778833,timeout,True,kick,3,0.8333421930823602,True,18,
186,0.027166539803147316,False,-20.330707302043077,0.3192610364293067,0.1321609012594051,timeout,True,wind,2,0.06042469765426857,True,0,0.021822881194142003
187,0.2581178843975067,True,-12.590262158367127,0.3052387617359046,0.037152052579030814,tilt,True,kick,4,1.3234054617988378,False,,
188,0.20023973286151886,False,-39.53456334863535,0.35703879755783824,-0.25964225080093445,timeout,True,wind,4,0.11474228664602096,True,0,0.10843626304219166
189,0.16963687539100647,False,-35.94712784962789,0.3183452870897568,-0.2197324176546003,timeout,True,torque,3,5.143718464994635,True,0,
190,0.038823362439870834,False,-21.592618175760975,0.28734536419375273,-0.004410906614814303,timeout,True,wind,5,0.1671018263256664,True,0,0.03638162589631975
191,0.47679004073143005,True,-19.842305419769627,0.3388182346782749,-0.1562677830037838,tilt,True,kick,5,1.5035439561012098,False,,
192,0.08371192216873169,False,-22.743001195744576,0.22268602596507758,-0.1682099957427589,timeout,True,kick,1,0.4908005415627982,True,0,
193,0.6535244584083557,True,-18.51129107222576,0.12178320836000307,0.2391677874063018,tilt,True,kick,5,1.871724280720833,False,,
194,0.032190851867198944,False,-20.278501438066353,0.2898888118526596,-0.06330421865529501,timeout,True,torque,2,3.8822002550103982,True,0,
195,0.03765280544757843,False,-17.275904373115637,0.20599481536279865,-0.11900612293183224,timeout,True,kick,1,0.3265398264006331,True,0,
196,0.044126253575086594,False,-19.179343062278754,0.22986639848619583,-0.17946271314009793,timeout,True,kick,2,0.6493960881532028,True,0,
197,0.03623395413160324,False,-24.39381828816255,0.18167386830782675,-0.12341497235810336,timeout,True,kick,3,0.8597708414988,True,18,
198,0.12615160644054413,True,-13.399847843498703,0.34101166542415057,-0.12855359110081285,tilt,True,torque,5,9.884902877162201,False,,
199,0.02169773355126381,False,-24.478916729870896,0.4064105726619009,-0.029515995144926976,timeout,True,wind,1,0.020619085670038537,True,0,0.021110366688420375
