episode_idx,final_pos_error,is_crash,total_reward,jitter_norm,start_yaw_rad,truncation_reason,disturbance_fired,disturbance_type,disturbance_level,disturbance_magnitude,recovered,recovery_time_steps,wind_steady_state_error_mean
0,0.9680789113044739,True,-25.888727414790964,0.3188829064173994,-0.25314553807287665,tilt,True,kick,5,1.956377788638861,False,,
1,0.024262089282274246,False,-27.032997031622855,0.413421458276461,-0.24421402169144382,timeout,True,wind,4,0.10702622482410237,True,0,0.02269832747988403
2,0.00962237361818552,False,-25.287164753540686,0.36477959879419264,0.0893387346207612,timeout,True,torque,4,7.846155334443761,True,0,
3,0.010902177542448044,False,-16.643026898738622,0.15929815154717575,-0.19106302318180546,timeout,True,wind,3,0.08576062967427178,True,0,0.020116746177275976
4,0.02466992661356926,False,-20.622901563806188,0.27738727213497966,-0.09326896872921608,timeout,True,wind,3,0.080137336765214,True,0,0.019776662330453595
5,0.1183800920844078,True,-16.636391173684114,0.3630475017708967,-0.13646584053239288,tilt,True,torque,4,6.175704104415583,False,,
6,0.035352353006601334,False,-22.784604929670717,0.3605229239276642,-0.049976539802558145,timeout,True,wind,1,0.021815060912382438,True,0,0.022705532831605525
7,0.027008626610040665,False,-34.14147652819977,0.3646170151107249,0.06760087006595139,timeout,True,kick,4,1.2761508618863135,True,20,
8,0.10149053484201431,True,-16.718711379419332,0.31152134737578463,-0.0013494734870266867,tilt,True,torque,3,5.571571401427615,False,,
9,0.042146436870098114,False,-25.805551920340204,0.37152357339478514,0.24500558011492185,timeout,True,wind,5,0.17454560360982302,True,0,0.03519640986730034
10,0.009801264852285385,False,-28.652046575174484,0.4154117745851606,-0.010478298591398927,timeout,True,kick,2,0.7405641736154924,True,0,
11,0.027756227180361748,False,-27.29613837010025,0.40282000309223404,0.05988569206369648,timeout,True,torque,3,5.43843954565348,True,0,
12,0.026002831757068634,False,-34.986538761729804,0.419533591306019,-0.2268805808640553,timeout,True,torque,2,2.8605974638956666,True,22,
13,0.4873448312282562,True,-19.60191512506178,0.36335564562350153,-0.11082975646265117,tilt,True,kick,5,1.777045251086634,False,,
14,0.017609624192118645,False,-19.362701524952797,0.2119553687844871,0.24037249162093405,timeout,True,torque,2,3.1052230210425744,True,0,
15,0.15245245397090912,True,-21.098273613094364,0.41612219631002495,-0.04430481442849818,tilt,True,torque,5,9.039818243229167,False,,
16,0.0952446311712265,False,-39.95256049624187,0.3226481790759037,-0.19539810833023583,timeout,True,kick,5,1.5297320758001693,True,49,
17,0.05071961134672165,False,-19.56271892388725,0.24410212605630016,0.19012929430853104,timeout,True,wind,4,0.12042826022174583,True,0,0.027751331807424624
18,0.12085407972335815,True,-16.274172351781967,0.3512432066228618,0.0879066871930857,tilt,True,torque,5,12.702858308857675,False,,
19,0.48193061351776123,True,-19.711162471701726,0.25865213008257676,-0.05468608392243446,tilt,True,kick,5,1.7807003837751114,False,,
20,0.02411738410592079,False,-26.727358440544045,0.38032232034916647,0.03738264898174881,timeout,True,torque,1,1.7726492012253887,True,0,
